INPUT:right_0	INPUT:right_1	INPUT:right_2	INPUT:right_3	INPUT:left_0	INPUT:left_1	INPUT:left_2	INPUT:left_3	INPUT:prompt	GOLDEN:result
https://sdcomparisons.blob.core.windows.net/prompts-comparison/ad9152dc-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/ada116ea-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/adb046e2-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/adbb89ee-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/adcaa6ae-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/ade144f4-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/adeba728-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/adfc0690-d2cf-11ed-914c-000d3a8f56ff.png	a poster of the banana splits 1968	right
https://sdcomparisons.blob.core.windows.net/prompts-comparison/ae0ab62c-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/ae15c9a4-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/ae1f6e46-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/ae2e242c-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/ae3d19be-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/ae4868aa-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/ae5c9d66-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/ae6b4ca8-d2cf-11ed-914c-000d3a8f56ff.png	an isometric cutaway of a pineapple	right
https://sdcomparisons.blob.core.windows.net/prompts-comparison/ae76aeb8-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/ae8377d8-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/ae9a232a-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/aea79118-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/aebe6aaa-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/aecea438-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/aede9ad2-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/aeea3022-d2cf-11ed-914c-000d3a8f56ff.png	a pirate girl on a pirateship's deck	right
https://sdcomparisons.blob.core.windows.net/prompts-comparison/aef6ae74-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/af0a3a48-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/af24ee2e-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/af31899a-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/af3fb024-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/af44da04-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/af4a15fa-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/af4fda4e-d2cf-11ed-914c-000d3a8f56ff.png	a cinematic action scene	right
https://sdcomparisons.blob.core.windows.net/prompts-comparison/af9e84dc-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/afa358ae-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/afaa2404-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/afafb78e-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/af582a46-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/af701188-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/af86c798-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/af9166f8-d2cf-11ed-914c-000d3a8f56ff.png	a depressed sad robot in a cloud and rain on a black background	left
https://sdcomparisons.blob.core.windows.net/prompts-comparison/b0006f26-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b0092dbe-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b00fafe0-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b015de4c-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/afb5c85e-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/afc6767c-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/afd4f076-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/afe7144a-d2cf-11ed-914c-000d3a8f56ff.png	a young woman	left
https://sdcomparisons.blob.core.windows.net/prompts-comparison/b06238be-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b067978c-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b06ed56a-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b07c22ce-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b01bd7de-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b028edac-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b0490722-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b0570dc2-d2cf-11ed-914c-000d3a8f56ff.png	a 3D image of a hand-painted globe featuring vibrant wild nature and a renewable energy system	left
https://sdcomparisons.blob.core.windows.net/prompts-comparison/b088bc00-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b092e8d8-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b09f5974-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b0ab7678-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b0bb3bee-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b0c115d2-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b0d07f54-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b0df4886-d2cf-11ed-914c-000d3a8f56ff.png	a dark city with burning car, flames, and police on fire	right
https://sdcomparisons.blob.core.windows.net/prompts-comparison/b0f6e75c-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b102e340-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b1149a54-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b11ffbc4-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b12f74fa-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b136f4fa-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b142094e-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b1486046-d2cf-11ed-914c-000d3a8f56ff.png	a portrait of all BTS members combined into one face	right
https://sdcomparisons.blob.core.windows.net/prompts-comparison/b18f8d68-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b19a2a34-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b1a934c0-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b1b9559e-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b150dc26-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b16beb56-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b1752888-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b1815e00-d2cf-11ed-914c-000d3a8f56ff.png	a painting of Messi playing soccer in Shinkai Makoto's style	left
https://sdcomparisons.blob.core.windows.net/prompts-comparison/b1fc676c-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b2017d60-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b207ec2c-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b20eed38-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b1ca6668-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b1d752c4-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b1dffeb0-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b1ef545a-d2cf-11ed-914c-000d3a8f56ff.png	a warlock in full void gear from Destiny 2	left
https://sdcomparisons.blob.core.windows.net/prompts-comparison/b217c156-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b22a1b4e-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b2356936-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b241b9e8-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b24e087e-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b25425ce-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b25af3d6-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b260ad08-d2cf-11ed-914c-000d3a8f56ff.png	a model of a futuristic jet	right
https://sdcomparisons.blob.core.windows.net/prompts-comparison/b2667314-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b271bc7e-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b27cb1d8-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b2993736-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b2a4a3f0-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b2bceac8-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b2d6c97a-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b2e83854-d2cf-11ed-914c-000d3a8f56ff.png	Batman smoking a hookah in Egypt	right
https://sdcomparisons.blob.core.windows.net/prompts-comparison/b30078f6-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b30d957c-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b332acb8-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b33b89dc-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b34a6380-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b35fd562-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b36953da-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b383ae42-d2cf-11ed-914c-000d3a8f56ff.png	a man sculpting a white marble sculpture	right
https://sdcomparisons.blob.core.windows.net/prompts-comparison/b3cb871c-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b3d54bc6-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b3e6ac2c-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b3f3f85a-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b3908dba-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b39e8960-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b3af9d7c-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b3b9c996-d2cf-11ed-914c-000d3a8f56ff.png	a closeup of Keanu Reeves	left
https://sdcomparisons.blob.core.windows.net/prompts-comparison/b4032a50-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b41b6d9a-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b42ddc5a-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b4420086-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b450a398-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b456500e-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b45d5f0c-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b464a1ea-d2cf-11ed-914c-000d3a8f56ff.png	a logo with a rocket	right
https://sdcomparisons.blob.core.windows.net/prompts-comparison/b4a226be-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b4b362a8-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b4be6b26-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b4c74246-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b46e0834-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b47ed3e4-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b487fd66-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b494ad40-d2cf-11ed-914c-000d3a8f56ff.png	a man eating a burger alone at a diner beside a window	left
https://sdcomparisons.blob.core.windows.net/prompts-comparison/b4d21040-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b4e08da0-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b4ef137a-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b500b86e-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b5149b4a-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b5298f3c-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b5349a12-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b53da6a2-d2cf-11ed-914c-000d3a8f56ff.png	a portrait of D.Va from Overwatch with depth of field, emblem, facepaint, facial mark, headphones, long hair, mecha, pilot suit, ribbed bodysuit, shoulder pads, skin tight, smile, and whisker markings in the face.	right
https://sdcomparisons.blob.core.windows.net/prompts-comparison/b58cbbde-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b59dea26-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b5aec51c-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b5b9e60e-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b54d9cba-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b55f955a-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b571141a-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b580c11c-d2cf-11ed-914c-000d3a8f56ff.png	a painting of Superman in Van Gogh style with dark colors	left
https://sdcomparisons.blob.core.windows.net/prompts-comparison/b5c2a5be-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b5cf760e-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b5dfff06-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b5eef830-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b5fecc42-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b60c54c0-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b61df4be-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b6286868-d2cf-11ed-914c-000d3a8f56ff.png	a seal and white colored italian greyhound	right
https://sdcomparisons.blob.core.windows.net/prompts-comparison/b6754b9c-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b67bfdac-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b68b278c-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b690ddf8-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b637c286-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b646cd12-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b653d58e-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b66a41d4-d2cf-11ed-914c-000d3a8f56ff.png	a flying witch	left
https://sdcomparisons.blob.core.windows.net/prompts-comparison/b6dcc8b2-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b6e24256-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b6e81122-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b6f597e8-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b696896a-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b6ab9490-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b6b524e2-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b6cac856-d2cf-11ed-914c-000d3a8f56ff.png	a robot dragonfly flying towards a city	left
https://sdcomparisons.blob.core.windows.net/prompts-comparison/b703b620-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b70da3f6-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b72a503c-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b7354c80-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b740faee-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b753a180-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b7635094-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b76cfdf6-d2cf-11ed-914c-000d3a8f56ff.png	a fantasy warrior with dark hair, cherubic features, medium breasts, muscular body, sword and shield	right
https://sdcomparisons.blob.core.windows.net/prompts-comparison/b7a5f8ea-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b7ad5360-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b7b611a8-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b7bbb036-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b7732c26-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b77d5f98-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b7871484-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b7913b6c-d2cf-11ed-914c-000d3a8f56ff.png	a moon and stars in a dreamlike sky	left
https://sdcomparisons.blob.core.windows.net/prompts-comparison/b7c2fbb6-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b7cf4358-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b7dbf814-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b7f61636-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b8098770-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b81681fa-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b81d440e-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b82797a6-d2cf-11ed-914c-000d3a8f56ff.png	a photorealistic image of Indiana Jones	right
https://sdcomparisons.blob.core.windows.net/prompts-comparison/b82d3f9e-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b838cb20-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b844004e-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b854f96c-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b8678f00-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b86d7adc-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b8777960-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b8864706-d2cf-11ed-914c-000d3a8f56ff.png	an icicle made of human skulls	right
https://sdcomparisons.blob.core.windows.net/prompts-comparison/b88b2c1c-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b897cbf2-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b8a3b458-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b8be89fe-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b8d24ba6-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b8dfb0f2-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b8ec107c-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b8fba370-d2cf-11ed-914c-000d3a8f56ff.png	a christmas coloring page	right
https://sdcomparisons.blob.core.windows.net/prompts-comparison/b9064154-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b91fb1de-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b9291c74-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b9351dd0-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b94aea66-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b95eacfe-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b96af20c-d2cf-11ed-914c-000d3a8f56ff.png	https://sdcomparisons.blob.core.windows.net/prompts-comparison/b9747d0e-d2cf-11ed-914c-000d3a8f56ff.png	a relaxed cigar smoker	right
